word,sentiment_score
makisama,0.0
makisamo,2.0
makisangkot,0.0
makisanib,0.0
makisapi,0.0
makisayaw,0.0
makisig,2.0541040897369385
makislap,2.0957746505737305
makisukob,0.0
makita,-2.110893964767456
makitalamitam,0.0
makitid,-2.0956714153289795
makitid ang isip,-2.0
makitulingaw,2.0
makitungo,0.0
makiugali,0.0
makiusap,0.0
makiuso,0.0
makiwal,0.0
makombensi,0.0
makompiska,0.0
makompromiso,0.0
makonsiderasyon,2.184965133666992
makopa,0.0
makopya,0.0
makoryente,-2.212740898132324
maktol,-2.0622267723083496
makubkob,0.0
makublihan,-2.0
makuha,2.1663763523101807
makukuha,0.0
makukumpuni,0.0
makula,0.0
makulapulan,-3.0
makulawin,-2.0
makulay,0.0
makulit,-2.1298606395721436
makulong,-2.155256509780884
makulot,0.0
makulta,0.0
makulugo,0.0
makumbinsi,0.0
makumpilan,0.0
makumpiska,0.0
makunan,0.0
makunat,2.087639808654785
makupad,-2.0637407302856445
makupi,-2.0
makuping,-2.0
makuriri,-2.0
makurta,0.0
makuryente,0.0
makusot,0.0
makuwalta,2.0
makuwarta,2.0
makuwartel,0.0
makuyumos,0.0
mala,0.0
malaabo,-2.0
malaan,2.0
malabanan,-2.178314685821533
malabasan,0.0
malabato,0.0
malabay,2.138293743133545
malabiga,-2.0
malabinutil,0.0
malabis,-2.1317923069000244
malabnaw,0.0
malabnit,0.0
malabo,-3.151946544647217
malabon,0.0
malaboy,0.0
malabsak,2.0
malabuga,0.0
malabuhok,0.0
malabuntala,0.0
malaganap,0.0
malaganapan,0.0
malagas,-2.1313772201538086
malagata,2.0
malagatas,0.0
malagay,0.0
malagihay,0.0
malagim,-2.1792328357696533
malaginto,2.1631534099578857
malagkit,-3.176699638366699
malaglag,-2.1093900203704834
malaglagan,-2.20466685295105
malago,2.1768643856048584
malagom,0.0
malagong,0.0
malagot,-3.193427085876465
malagpak,-2.0
malagpakan,-2.1909596920013428
malagpos,-2.0
malahari,2.1869940757751465
malahayop,2.1620566844940186
malahininga,2.1929752826690674
malahiran,0.0
malainibay,0.0
malaita,-2.0
malak,0.0
malakad,0.0
malakas,2.2135121822357178
malakas ang loob,2.0
malakas na hangin,3.0
malakas na malakas,2.0
malakas na ulan,0.0
malakawayan,0.0
malakbay,0.0
malakhan,2.0
malakhin,2.0
malaki,2.1974570751190186
malaki na rin,2.0
malaki't mataas na talon,0.0
malakihan,2.130908966064453
malakihin,2.0
malakilaki,2.0
malaking banggaan,0.0
malaking bato,0.0
malaking hirap,-2.0
malaking kasawian,-2.0
malaking lente,0.0
malaking sakuna,-2.0
malaking sunog,0.0
malakingmalaki,2.0
malakuko,-2.0
malala,0.0
malalakingalon,0.0
malalaman,0.0
malalangmalala,0.0
malalapitan,2.162308931350708
malalim,2.16070556640625
malalinan,-2.0
malaluan,2.0
malaman,2.151216745376587
malamanan,0.0
malamang,2.1581192016601562
malamangan,2.1507627964019775
malamaya,0.0
malamba,0.0
malambing,2.124959945678711
malambis,2.0
malambot,2.13440203666687
malambot ang puso,0.0
malambot ang ulo,2.0
malamig,-3.1981706619262695
malamig ang dugo,-3.0
malamig ang loob,-3.0
malamig ang ulo,0.0
malamigan,-3.202458381652832
malamiglamig,3.0
malamlam,-2.0518035888671875
malamnan,0.0
malampasan,-2.1638052463531494
malamukot,-2.1129140853881836
malamuray,-2.0
malamuyot,0.0
malanasi,0.0
malandas,0.0
malanday,-2.1717069149017334
malangis,0.0
malango,-2.112156629562378
malangoy,0.0
malansa,-2.1287283897399902
malansag,-3.1811881065368652
malansi,-2.1336145401000977
malanta,-2.1579627990722656
malantad,0.0
malanya,-3.0
malao't madali,0.0
malaon,0.0
malaon na,0.0
malapad,0.0
malapalasyo,2.1216957569122314
malapat,0.0
malapit,2.1427252292633057
malapit sa dagat,0.0
malapitan,0.0
malapitlapit,0.0
malapnos,0.0
malapot,-2.091949224472046
malaputlapot,0.0
malapuyot,0.0
malarawan,0.0
malareyna,0.0
malarosas,2.079936981201172
malarya,0.0
malas,-2.1691813468933105
malasa,0.0
malasado,0.0
malasadong itlog,0.0
malasahan,0.0
malasakit,-2.154745578765869
malasakitan,2.0
malasaluyan,0.0
malasap,0.0
malasatanas,-2.0
malaseda,2.0
malasin,-2.1488583087921143
malasing,2.084549903869629
malasmalasin,0.0
malastiga,0.0
malasugi,0.0
malaswa,-2.1226656436920166
malat,0.0
malata,2.0915603637695312
malatag,0.0
malatagan,2.0
malatala,0.0
malatangmalata,-2.0
malate,0.0
malathala,0.0
malati,2.0796127319335938
malatuba,-2.1339383125305176
malauhog,2.11796498298645
malaunan,0.0
malawak,2.1486010551452637
malawak ang isipan,0.0
malaway,0.0
malawig,-2.09769606590271
malawlaw,0.0
malay,0.0
malaya,2.0688116550445557
malayag,0.0
malayagin,-2.0
malayang oras,2.0
malayang sugnay,0.0
malayo,0.0
malayo ang damdamin,-2.0
malayog,0.0
malaytao,0.0
malayuan,0.0
malayungmalayo,0.0
maleta,0.0
maletin,0.0
mali,-2.1833889484405518
malibag,-2.1184744834899902
maliban kung,0.0
maliban sa,0.0
malibid,0.0
malibing,0.0
malibog,-2.0581774711608887
malibot,0.0
maligalig,-2.1837069988250732
maligamgam,-2.0501675605773926
maligasgas,-2.1298439502716064
maligat,2.1878795623779297
maligaw,2.118232488632202
maligawgaw,0.0
maligawgawan,0.0
maligawgawin,0.0
maligawin,-2.0
maligaya,2.1566169261932373
maligayang bati,0.0
maligayang pagdating,0.0
maligayangmaligaya,2.0
maligiran,0.0
maligo,0.0
maligong kilos,0.0
maligong lihok,0.0
maligoy,-2.0794436931610107
maligpit,2.1354002952575684
maligtas,0.0
malihim,-2.1038036346435547
malihis sa landas,-2.0
maliin,-3.2109084129333496
maliit,2.1371967792510986
maliit na barena,-2.0
maliit na kasinungalingan,-2.0
maliit na piraso,-2.0
maliit na pulo/isla,0.0
maliitan,0.0
maliitin,-2.2189559936523438
malikaskas,0.0
maliklik,0.0
malikmata,0.0
malikmik,-2.0
malikmikan,-2.0
malikmo,2.0
malikot,-2.085597038269043
malikot ang kamay,-2.0
maliksi,2.128469467163086
malilang,0.0
maliliit na anak,0.0
maliliit na butas sa putik,-2.0
malilim,-2.078913688659668
maliliman,0.0
malilimutin,-2.1895904541015625
malilom,-2.0
malimali,-3.260260820388794
malimang,-3.0
malimbang,-2.0
malimit,0.0
malimpyo,0.0
malimutan,-2.14205002784729
malimutin,-2.19484281539917
malinamnam,2.1220719814300537
malinang,2.172064781188965
malinaw,2.149127960205078
malindig,2.0
malindol,0.0
maling gamit,-2.0
maling pagkakaimprenta,0.0
maling pagkakaintindi,-3.0
maling pagkaunawa,0.0
maling pahayag,-2.0
maling palagay/akala,-2.0
malingat,0.0
malingga,0.0
malinggit,0.0
malingid,0.0
malinis,2.204515218734741
malinis at maayos,0.0
malinlang,0.0
malinsad,0.0
malipak,-2.1447770595550537
malipat,0.0
malipol,-2.1439826488494873
malipos,0.0
maliputo,0.0
maliroy,0.0
malisa,0.0
malislisan,0.0
maliso,-2.0
malisya,-3.170192241668701
malisyosa,-2.1860034465789795
malisyoso,-2.1419217586517334
malito,-2.1285505294799805
maliwag,-2.109119415283203
maliwalas,2.1828036308288574
maliwanag,2.1405906677246094
maliwanag ang isip,0.0
maliwanagan,0.0
maliyab,0.0
maliyo,-2.1167421340942383
maliyuhin,-2.0
mallet,0.0
malma,0.0
maloko,-2.1133651733398438
malt,0.0
malta,0.0
maltrato,-2.1861071586608887
maluag,2.091787576675415
maluay,2.0
malubay,2.0651326179504395
malubha,-2.1331727504730225
malubos,2.111457586288452
malubugan ng araw,3.0
malugami,-3.0
malugas,-3.0
malugi,-2.152039051055908
malugmok,-2.154062271118164
malugod,2.09318208694458
malugon,-2.0
malugso ang puri,-2.0
maluha,-2.1373677253723145
maluhain,0.0
maluho,2.1551384925842285
malukong,0.0
malukot,-2.0706846714019775
malukso,0.0
malula,0.0
malulain,0.0
malulan,0.0
malulon,0.0
malulong,2.1265652179718018
malululan,0.0
malulusob,-2.1604397296905518
malumanay,3.1915669441223145
malumay,-2.079012393951416
malumbay,-2.1100122928619385
malumi,-2.070526361465454
malumot,0.0
malumpo,-2.1517691612243652
malunasan,2.1628103256225586
malundag,2.0
malundo,-2.097369432449341
malunggay,0.0
malungkot,-2.188180685043335
malungkutin,0.0
maluningning,2.1527726650238037
malunisan,-2.0
malunod,0.0
malunok,0.0
maluoy,0.0
malupagi,0.0
malupig,0.0
malupit,-2.176694393157959
malupog,-3.0
malura,0.0
maluray,-2.060504198074341
malusaw,0.0
malusog,2.159259796142578
malutas,2.1197547912597656
maluto,0.0
malutong,-2.137129783630371
maluwag,-2.075305700302124
maluwag ang tornilyo,-2.0
maluwag sa kalooban,2.0
maluwag sa loob,2.0
maluwalhati,2.1611180305480957
maluwang,2.0797948837280273
maluwang na butas,0.0
maluwat,-2.0327343940734863
maluwatan,-2.0
malyete,0.0
mam,0.0
mama,0.0
mamaalam,0.0
mamad,-2.075387716293335
mamaga,-2.084947347640991
mamagaw,0.0
mamagitan,0.0
mamago,0.0
mamahagi,0.0
mamahal,2.159886121749878
mamahala,0.0
mamahaw,0.0
mamahay,0.0
mamahinga,-2.0757956504821777
mamaho,-2.069990396499634
mamaibabaw,0.0
mamaisanan,0.0
mamait,-2.0
mamak,0.0
mamakat,-2.0
mamaknot,0.0
mamakya,-2.0
mamakyaw,0.0
mamalagi,0.0
mamalahiyo,0.0
mamalaka,0.0
mamalakaya,0.0
mamalasak,2.0
mamalayan,0.0
mamalengke,0.0
mamali,-3.2408809661865234
mamalikaskas,0.0
mamalikat,0.0
mamalikawkaw,-2.0
mamalikwas,-2.0
mamalintuna,0.0
mamalita,2.0
mamaliyan,0.0
mamalo,0.0
mamalsa,0.0
mamaltos,0.0
mamalukag,0.0
mamaluktot,2.0934929847717285
mamalusbos,0.0
mamam,0.0
mamamahagi,0.0
mamamahala,0.0
mamamahayag,0.0
mamamaisan,0.0
mamamakya,0.0
mamamakyaw,0.0
mamamakyot,-3.0
mamamalakaya,0.0
mamamalit,0.0
mamamana,0.0
mamamangka,0.0
mamamansing,0.0
mamamaril,0.0
mamamatay,-2.1881325244903564
mamamataytao,-2.0
mamamayan,0.0
mamamayong,0.0
mamamaysan,0.0
mamana,0.0
mamanas,0.0
mamanata,0.0
mamanatag,2.0
mamangamanga,-2.0
mamangha,2.1394457817077637
mamanginoon,2.153718948364258
mamangka,0.0
mamangko,0.0
mamanglaw,-2.0
mamango,0.0
mamanhid,-2.1238458156585693
mamanhik,2.0441737174987793
mamanhikan,0.0
mamanitik,2.0
mamansag,-2.0
mamansing,0.0
mamantal,-2.1146645545959473
mamantika,-2.119102954864502
mamanting,-2.0
mamantsahan,-2.1317059993743896
mamaos,0.0
mamaraan,2.1532704830169678
mamarak,-2.0
mamaraka,0.0
mamarali,-2.0
mamaril,0.0
mamarka,0.0
mamartilyo,2.0
mamasa,0.0
mamasamasa,0.0
mamasangal,-3.0
mamasanlot,-2.0
mamasko,0.0
mamaslang,-2.0
mamasukan,0.0
mamasyal,0.0
mamasyalmasyal,2.0
mamataan,0.0
mamatay,-2.150381565093994
mamatayan ng,-2.0
mamatnig,0.0
mamatnubay,0.0
mamatnugot,0.0
mamato,0.0
mamay,0.0
mamaya,0.0
mamayabat,0.0
mamayagpag,0.0
mamayan,0.0
mamayani,0.0
mamayapa,-2.077254056930542
mamayat,-2.1209914684295654
mamayawang,0.0
mamaybay,0.0
mamaybaydagat,0.0
mamayok,-2.0
mamayong,0.0
mamaysanan,0.0
mamaywang,0.0
mambababae,0.0
mambabae,-3.1938235759735107
mambabag,-2.0
mambabakal,-2.0
mambabalagtas,0.0
mambabalarila,0.0
mambabalayag,0.0
mambabalilsong,0.0
mambabasa,0.0
mambabaso,0.0
mambabasta,0.0
mambabawi,0.0
mambalabag,0.0
mambalisa,-2.0
mambangga,0.0
mambasa,0.0
mambasagulo,-2.0
mambataan,0.0
mambatas,-2.125493288040161
mambato,0.0
mambayani,0.0
mambibigkas,0.0
mambibigo,0.0
mambibigti,0.0
mambibihag,0.0
mambibiro,-2.0583384037017822
mambibitay,0.0
mambighani,2.0
mambintang,-2.139188528060913
mambintol,0.0
mambiro,-2.0
mamblap,-2.0
mambobola,0.0
mambola,2.041654348373413
mambomba,-2.0
mambububo,0.0
mambubulos,0.0
mambubuno,0.0
mambubunsol,0.0
mambuburda,0.0
mambubutang,-2.144407272338867
mambugbog,-2.1447906494140625
mambula,0.0
mambulas,-2.0
mambusabos,-2.0
mambuwisit,-2.18210506439209
mameligro,-2.0
mameluko,2.0
mamera,0.0
mamerhuwisyo,-2.0
mami,0.0
mamigat,0.0
mamigay,0.0
mamighani,2.0
mamighati,-2.155712127685547
mamigwas,-2.0
mamihag,2.0
mamihasa,0.0
mamilansik,2.0
mamili,0.0
mamiligro,-2.0
mamilipit,-2.120968818664551
mamilit,0.0
mamilog,0.0
mamilosopo,0.0
mamiloto,0.0
mamiluko,2.0
mamimigay,0.0
mamimigkas,0.0
mamimigo,-2.0
mamimihag,0.0
mamimili,0.0
mamimilit,0.0
mamimingwit,0.0
mamimintas,0.0
mamimiro,-2.0
mamimista,0.0
mamimithay,0.0
mamin,0.0
mamingit,0.0
mamingwit,0.0
maminsala,-2.2103796005249023
mamintana,0.0
mamintas,-2.1615288257598877
maminto,2.0
mamintog,-2.0
mamintuho,2.082704544067383
maminuno,0.0
maminyagan,0.0
mamirinsa,0.0
mamirme,0.0
mamis,-2.0
mamisa,0.0
mamiseta,0.0
mamiso,0.0
mamista,0.0
mamitagan,2.0
mamitak,2.0
mamitas,0.0
mamitig,-2.0
mamitik,-2.0
mamon,0.0
mamualan,0.0
mamudmod,0.0
mamuga,2.0
mamugad,-2.0978891849517822
mamughaw,0.0
mamugo,0.0
mamugot,0.0
mamuhay,0.0
mamuhi,-2.1426053047180176
mamuhunan,0.0
mamuka,0.0
mamukadkad,0.0
mamukhaan,0.0
mamukid,0.0
mamuko,0.0
mamukod,2.1576578617095947
mamukol,2.086495876312256
mamukot,0.0
mamuksa,-2.0
mamukto,-2.0
mamukyot,0.0
mamula,-2.062152862548828
mamulagat,0.0
mamulaklak,2.090607166290283
mamulamula,0.0
mamulandit,3.0
mamulat,0.0
mamulat ang isip,2.0
mamulitika,-3.2463669776916504
mamulmol,0.0
mamulos,-2.0
mamulot,0.0
mamulsa,0.0
mamulseras,0.0
mamultahan,0.0
mamulubi,-2.1906821727752686
mamulupot,0.0
mamumuhunan,0.0
mamumukod,2.1441123485565186
mamumukot,0.0
mamumula,-2.102996587753296
mamumulong,0.0
mamumuna,-2.0871222019195557
mamumundok,0.0
mamumungka,0.0
mamumuno,-2.049776792526245
mamumuslit,0.0
mamumuwis,0.0
mamuna,-3.2542011737823486
mamundok,0.0
mamunga,0.0
mamungad,0.0
mamuno,2.1351962089538574
mamunot,-2.0
mamuntot,0.0
mamuo,2.0349910259246826
mamupo,2.125826358795166
mamupog,-2.0
mamura,-2.1401567459106445
mamuri,2.0
mamusa,-2.0
mamusak,-2.0
mamusangsang,0.0
mamusta,0.0
mamustura,2.0
mamusyaw,0.0
mamutak,-2.0
mamutawi,0.0
mamuti,0.0
mamutiktik,2.0
mamutla,-2.1444361209869385
mamutok,-2.173074722290039
mamuwersa,0.0
mamuwisit,-2.0
mamuyat,0.0
man,-2.1981451511383057
man lamang,0.0
man naman,0.0
mana,2.170382499694824
mana pa'y,2.0
manaan,0.0
manabako,-2.0
manabi,0.0
manabik,2.146838426589966
manadya,-2.1338489055633545
manadyer,0.0
managalog,0.0
managana,2.217578172683716
managano,0.0
managasa,-2.192990303039551
managat,0.0
managaytay,0.0
managhili,2.1962757110595703
managhoy,-2.120814323425293
managi,0.0
managinip,0.0
managko,-2.0
managot,0.0
managudtod,0.0
managumpay,2.1738996505737305
manahan,0.0
manahi,0.0
manahimik,2.1127309799194336
manahin,0.0
manaig,0.0
manainga,0.0
manakanaka,-2.1130731105804443
manakaw,-2.147542715072632
manakawan,0.0
manakit,-2.161569118499756
manakot,-2.1793060302734375
manaksak,-2.1899189949035645
manaksi,0.0
manakyod,-2.0
manalaba,0.0
manalag,-2.0
manalahib,-2.0
manalakay,-2.1448445320129395
manalaktak,0.0
manalangin,0.0
manalanta,-2.194941997528076
manalapang,-2.0
manalapi,0.0
manalasa,-2.1630020141601562
manalaytay,-2.0
manalig,2.139575242996216
manalikod,0.0
manaliksik,0.0
manalita,0.0
manalo,2.1315531730651855
manaltik,0.0
manalumpati,0.0
manamana,0.0
manambitan,0.0
manambulat,0.0
manamit,0.0
manamlay,-2.1703591346740723
manampal,-2.1771345138549805
manampalasan,-2.0
manampalataya,3.2150096893310547
manamsam,0.0
mananagalog,0.0
mananahi,0.0
mananakal,-2.0
mananakate,0.0
mananakop,0.0
mananalakay,-2.1438546180725098
mananalambuhay,0.0
mananalasa,0.0
mananalaysay,0.0
mananaliksik,0.0
mananalo,2.1243021488189697
mananalumpati,0.0
manananggol,2.0384247303009033
manananim,0.0
manananso,0.0
mananatsa,0.0
mananawad,0.0
mananayaw,0.0
mananaysay,0.0
manang,0.0
manangga,-2.0
mananggap,0.0
mananghali,0.0
mananghalian,0.0
manangis,-2.1483538150787354
mananso,-3.0
manaog,0.0
manaon,0.0
manapa'y,2.0
manapat,0.0
manariwa,2.0987515449523926
manas,0.0
manatili,0.0
manauli,-2.145211935043335
manawa,-2.193920612335205
manawagan,2.132153034210205
manawaran,2.0
manayaw,0.0
mandadalag,0.0
mandadangkal,0.0
mandagarat,0.0
mandagil,0.0
mandagit,0.0
mandahas,-2.0
mandala,0.0
mandala ng dayami,0.0
mandaluhong,-2.0
mandambong,-3.2214927673339844
mandamyento,0.0
mandaragat,0.0
mandaragit,0.0
mandaralag,0.0
mandarambong,-3.1868462562561035
mandarangkal,0.0
mandaraya,-2.10101056098938
mandarin,0.0
mandato,0.0
mandaya,-3.194777488708496
mandayuhan,0.0
mandila,0.0
mandilat,0.0
mandin,-2.05846905708313
mandiri,-2.1165192127227783
mandirigma,0.0
mandirikdik,0.0
mando,0.0
mandolin,0.0
mandolina,0.0
mandudukot,0.0
mandudula,0.0
manduhagi,-2.0
manduhan,0.0
manduit,0.0
mandukit,0.0
mandukot,-2.1916089057922363
mandukwang,0.0
mandurugo,0.0
manduruit,0.0
mandurukot,0.0
mandusta,-2.0
manedyer,0.0
maneho,0.0
manehohin,0.0
manenekas,-3.0
maneobra,2.076629400253296
mangaabat,0.0
mangaamak,-2.0
mangaapi,-2.195352554321289
mangaawit,0.0
mangaba,-2.0
mangabala,-2.0
mangabang,0.0
mangabat,-2.0
mangabayo,0.0
mangagat,-2.1790502071380615
mangagaw,-2.1775436401367188
mangagkaiba,0.0
mangagkatipon,0.0
mangaglahi,-2.0
mangagrabyado,-2.0
mangagtipuntipon,0.0
mangagulo,0.0
mangahas,0.0
mangahoy,0.0
mangahulugan,0.0
mangaibigan,0.0
mangailangan,-2.1029322147369385
mangain,0.0
mangakit,2.1582202911376953
mangako,2.1434125900268555
mangakyat,0.0
mangalabasa,-2.0
mangalaga,2.17258620262146
mangalahati,0.0
mangalakal,0.0
mangalanan,0.0
mangalandakan,0.0
mangalap,0.0
mangalas,-2.0
mangalat,0.0
mangalatwat,-2.0
mangalawang,-2.149832248687744
mangalay,-2.0406579971313477
mangalaykay,2.0
mangaligkig,-3.0
mangalila,2.0
mangalipin,-2.0
mangalirang,0.0
mangalisag,0.0
mangaliwa,-2.1774191856384277
mangalmot,-2.1421759128570557
mangalog,-2.0
mangalos,-2.0
mangalot,-2.0
mangalubakbak,0.0
mangaluluwa,0.0
mangalumata,-2.0
mangalumbaba,0.0
mangalumniya,-2.0
mangalunya,0.0
mangamatay,-2.2125697135925293
mangamatis,-2.195789337158203
mangamba,-2.1841959953308105
mangamkam,-2.20228910446167
mangamote,2.240633726119995
mangamoy,-2.1518595218658447
mangampanya,0.0
manganak,0.0
manganay,0.0
mangandi,0.0
mangangabayo,0.0
mangangagas,0.0
mangangagaw,0.0
mangangalakal,0.0
mangangalakal sa pakyawan,0.0
mangangalibkib,0.0
mangangaliwa,0.0
mangangamkam,-2.185108184814453
manganganta,0.0
mangangantiyaw,0.0
manganganyon,0.0
mangangapnay,0.0
mangangaral,0.0
mangangarap,0.0
mangangarga,0.0
mangangarit,0.0
mangangatha,0.0
mangangathambuhay,0.0
mangangkin,2.0
mangani,0.0
manganib,-2.1601428985595703
manganinag,2.0
manganino,-2.0
manganis,0.0
manganluran,0.0
manganta,0.0
mangantala,-2.0
mangantiyaw,-2.0
manganyaya,-2.0
manganyon,-2.0
mangaon,0.0
mangapa,-2.1168015003204346
mangapal,-2.0
mangapi,-2.0
mangapit,2.170963764190674
mangapital,0.0
mangapitbahay,0.0
mangapitbayan,0.0
mangapkap,0.0
mangapos,-2.0
mangaral,3.127016067504883
mangarap,0.0
mangarap nang gising,0.0
mangarga,2.0
mangarinyo,2.0
mangarira,3.0
mangarit,0.0
mangasawa,0.0
mangasera,0.0
mangasim,0.0
mangasiwa,0.0
mangaso,0.0
mangasulngasul,0.0
mangatake,-2.0
mangatakot,-2.159801483154297
mangatal,-2.1921091079711914
mangatawan,2.0
mangatha,0.0
mangati,-2.142061948776245
mangatog,-2.1512725353240967
mangatwiran,0.0
mangaunti,-2.0
mangawit,-2.047175884246826
mangaya,-2.1688876152038574
mangayayat,-2.14412784576416
mangayupapa,0.0
mangbabasa,0.0
mangbato,0.0
mangga,2.037986993789673
manggagabot,0.0
manggagad,-2.144763469696045
manggagaga,-2.0
manggagalugad,0.0
manggagamot,0.0
manggagantso,-3.224963665008545
manggagaod,0.0
manggagapas,0.0
manggagawa,0.0
manggagawa (mga ),0.0
manggagawang panlipunan,0.0
manggagawang por piraso,0.0
manggagaway,0.0
manggagaya,0.0
manggahan,0.0
manggahasa,-2.108062267303467
manggahis,-2.0
manggaling,0.0
manggalit,-2.0
manggambala,-2.0
manggamot,0.0
mangganyak,0.0
manggapang,-2.11700439453125
manggapas,0.0
manggas,0.0
manggaya,0.0
manggayuma,2.143087863922119
manggeta,0.0
manggigil,0.0
manggilalas,-2.0673904418945312
manggilas,0.0
manggipit,-2.1560709476470947
manggising,0.0
manggitata,-2.0
manggitil,0.0
manggo,0.0
manggubat,0.0
manggugubat,0.0
manggugulo,-2.1714465618133545
manggugupit,0.0
manggulat,-2.1939845085144043
manggulayin,0.0
manggulo,-2.1773672103881836
manggustan,0.0
mangha,2.1092560291290283
manghagad,0.0
manghahagad,0.0
manghahakot,0.0
manghahalal,0.0
manghahanay,0.0
manghaharana,0.0
manghaharang,0.0
manghahasik,0.0
manghain,2.0
manghalik,-3.1977758407592773
manghamak,-2.162456750869751
manghamon,-2.1757802963256836
manghampas,2.0
mangharana,0.0
manghawa,-2.1720848083496094
manghawak,0.0
manghibo,0.0
manghibok,0.0
manghihibo,0.0
manghihibok,0.0
manghihilot,0.0
manghihimagsik,2.047935962677002
manghihiram,0.0
manghikayat,0.0
manghilakbot,0.0
manghilot,0.0
manghimalay,0.0
manghimasok,-2.130408763885498
manghimulmol,0.0
manghina,-2.1305623054504395
manghinawa,-2.1465327739715576
manghinayang,-2.1988632678985596
manghingi,2.147890090942383
manghinguto,0.0
manghinuko,0.0
manghinuli,0.0
manghipo,2.0969719886779785
manghiram,0.0
manghirang,0.0
manghiya,-2.1738338470458984
manghiyaw,0.0
manghuhubli,0.0
manghuhukay,0.0
manghuhula,2.0804531574249268
manghuhuthot,0.0
manghuhuwad,0.0
manghula,0.0
manghuli,0.0
manghuthot,-2.089709520339966
manghuwad,0.0
mangiba,-2.1440646648406982
mangibabaw,2.1401238441467285
mangibangbayan,0.0
mangibayo,0.0
mangibig,0.0
mangibon,0.0
mangiigib,0.0
mangiikmo,0.0
mangiilit,-2.0
mangikil,-2.1154122352600098
mangikli,0.0
mangikmo,0.0
mangilabot,-2.1753687858581543
mangilag,0.0
mangilak,0.0
mangilalim,0.0
mangilid ang luha,-2.0
mangilig,2.0
mangilin,2.1064114570617676
mangiliti,2.0918002128601074
mangilo,-2.1261069774627686
mangimay,-2.0
mangimbulo,2.0
mangimi,0.0
manginain,0.0
mangingibig,0.0
mangingikil,0.0
mangingilak,0.0
mangingilalim,0.0
mangingisda,0.0
mangingitlog,2.1339564323425293
manginig,-2.109657049179077
mangipot,-2.0
mangirot,-2.0
mangisangisa,0.0
mangisay,-2.1482326984405518
mangisda,0.0
mangislap,2.0
mangislig,2.0
mangistorbo,-2.1760993003845215
mangitim,-2.141801357269287
mangitlog,0.0
mangiwa,-2.0
mangiwan,0.0
mangkakalot,0.0
mangkaya,-2.0
mangko,0.0
mangkok,0.0
mangkukulam,0.0
manglilingo,-2.0
mangmang,-2.1585426330566406
mangmata,-2.2010884284973145
mangobliga,0.0
mangolekta,0.0
mangongobra,-2.0
mangongontrata,0.0
mangontrata,0.0
mangontrata ng pagpapakain,0.0
mangontrato,0.0
mangsusubasta,0.0
mangubli,0.0
mangubliga,0.0
mangubos,0.0
mangudyok,2.0
mangugit,2.0
manguha,-2.024470567703247
mangulabat,0.0
mangulag,0.0
mangulalat,0.0
mangulam,-2.176525592803955
mangulaw,0.0
manguli,2.0
mangulila,-2.139071464538574
mangulnong,0.0
mangulo,-2.145446538925171
mangulok,2.0
mangulol,-2.0
mangulubot,-2.112579822540283
mangulugi,-2.0
manguluntoy,0.0
mangumberte,0.0
mangumbida,0.0
mangumit,0.0
mangumpay,0.0
mangumpisal,-2.1119229793548584
mangumusta,0.0
manguna,3.228931188583374
mangunangbait,0.0
mangungulaw,0.0
mangungulimbat,-2.183347463607788
mangungulot,0.0
mangungulti,0.0
mangungupahan,0.0
mangungutang,0.0
mangungutya,0.0
mangunot,-2.0
manguntrata,2.0
mangunyapit,0.0
mangupahan,0.0
mangupas,0.0
mangupasala,-3.0
mangupat,-2.0
mangupit,-2.1299145221710205
mangurit,-2.0
mangurong,0.0
mangurot,-2.143233060836792
mangutang,0.0
mangutsero,0.0
mangutya,-2.1362147331237793
manguulnay,0.0
manguwalta,0.0
manguwarta,0.0
manguyam,-2.0
mangwika,0.0
mangyamot,-2.0
mangyari,0.0
mangyari'y,0.0
manhid,0.0
manhikmanaog,0.0
manhitmanaog,0.0
mani,-2.0508763790130615
manibago,0.0
manibalang,2.114102840423584
manibasib,-2.1326518058776855
manibat,-2.0
manibela,0.0
manibugho,-2.1814448833465576
manibulos,2.0
manigarilyo,-2.098137140274048
manigas,-2.160220146179199
manigaw,0.0
manigeta,0.0
manigid,-2.0
manigo,2.153442144393921
maniil,-2.183467388153076
manik,0.0
manika,-2.0648903846740723
manikad,0.0
maniki,-2.0
manikin,-2.066904067993164
manikip,0.0
manikis,-2.0
manikit,-2.142735004425049
manikluhod,-2.116240978240967
manikmat,2.0
maniko,0.0
maniksik,0.0
maniktik,0.0
manikwat,0.0
manikyur,0.0
manikyurin,0.0
manikyurista,0.0
manila,-2.1691694259643555
manilaw,0.0
manilawnilaw,0.0
manilbihan,-2.085528612136841
manilenya,0.0
manilenyo,0.0
manilip,-2.1277174949645996
manilo,0.0
manilya,0.0
manimbang,0.0
manimdim,-2.107915163040161
manimpan,2.0
manindig,0.0
manindigan,0.0
maningalangpugad,0.0
maninghal,-2.0
maningil,0.0
maningkayad,0.0
maningning,2.0984251499176025
maniniil,-2.12296199798584
maninila,-2.111746311187744
maninilab,0.0
maninilbihan,0.0
maninilip,0.0
maniningil,0.0
maninipa,0.0
maninipnay,0.0
maninisid,0.0
maniniste,-2.0
maninta,2.0
maniobra,0.0
manipa,0.0
manipesto,0.0
maniphayo,-2.0
manipis,-2.128098726272583
manipit,0.0
manipulahin,-2.16064715385437
manipulasyon,-2.1728413105010986
manira,-2.1759872436523438
manirador,0.0
manirahan,0.0
