word,sentiment_score
handà,-3.25
handámay,0.0
handánaw,0.0
handúraw,0.0
hane,0.0
hang,-2.5
hanga,1.923083782196045
hangaan,2.5
hangad,-3.25
hangag,0.0
hangahang,-2.5
hangak,0.0
hangal,-2.5
hangalhangal,-2.5
hangan,1.8624567985534668
hangarin,1.9534814357757568
hangas,0.0
"hangay, hángay",-2.5
hangbat,-2.5
hangga,0.0
hangga't,0.0
hanggab,0.0
hanggahan,0.0
hanggan,-1.6911985874176025
hangganan,-2.5
hanggang,-0.05161531642079353
hanggang ngayon,0.0
hanggang sa kasalukuyan,0.0
hanggang sa libingan,0.0
hangganin,0.0
hanggap,-2.5
hanggat,0.0
hanggaw,-3.25
hanggrinid,0.0
hanggup,2.5
hanggus,-2.5
hanggà,0.0
hanghang,0.0
hanghangan,0.0
hangin,-0.1264796257019043
hangin sa kanaway,0.0
hanginan,-0.05479414388537407
hanging kusog,0.0
hanging palaypalay,3.25
hanging sungsungon,0.0
hanginin,0.0
hanginon,0.0
hangit,-2.5
hangitan,0.0
hangkab,0.0
hangkub,2.5
hanglas,2.5
hanglay,-2.5
hango,1.677602767944336
hangos,-2.5
hangrinid,0.0
hangtod,-0.07184447348117828
hangtod anusa,0.0
hangtod sa,0.0
hangtod sa kahangturan,0.0
hangtud,2.250318765640259
hangturan,-2.5
hanguhag,0.0
hanguin,-1.796113133430481
hangul,1.8128575086593628
hangup,3.25
hangut,-2.5
hangwat,-2.5
hangyo,1.9663394689559937
hangyohangyo,-2.5
hangyù,-3.25
hangáwa,0.0
hanig,2.5
hanimun,0.0
hanip,-0.04669860750436783
hanipin,-2.5
haniti,2.5
hanlag,0.0
hanlas,0.0
hanlilibun,0.0
hanlilika,0.0
hanlilítik,0.0
hanlulúkay,2.5
hanok,-2.5
hansak,-2.5
hantad,0.0
hantak,-2.5
hantanum,0.0
hantaran,-0.04181075841188431
hantatalu,2.5
"hantatamsi, hantatansi",0.0
hantay,0.0
hantik,-2.5
hanting,2.5
hantong,0.0
hantuk,-3.25
hantung,0.0
hantungan,-0.033528249710798264
hantánà,-3.25
hanu,2.5
hanubuy,2.5
hanuk,-3.25
hanumu,0.0
hanunumu,0.0
hanut,-2.5
"hanuy, hánuy",2.5
hanyag,0.0
hanyù,0.0
hanà,2.5
haníti,2.5
hanúgun,0.0
haot,0.0
hapa,0.0
hapag,-2.5
hapak,-2.5
hapak sa bola,0.0
hapakin,0.0385737344622612
hapakon ihapak,0.0
hapas,0.0
hapathapat,2.5
hapaw,-3.25
hapawin,-2.5
hapay,-2.5
hapdi,1.6945451498031616
hapdi ng loob,-2.5
hapdus,-2.5
hapihápi,2.5
hapila,0.0
hapin,1.9928202629089355
hapin sa katre,0.0
hapin sa lamisa,0.0
hapin sa lawas,0.0
hapin sa talad,0.0
hapis,-1.7995049953460693
hapis na hapis,0.0
hapisin,-2.5
hapit,-1.6299563646316528
hapit na,0.0
hapit na mogabii,0.0
hapit sa,0.0
hapitan,0.0
hapitin,0.03593192994594574
hapla,-0.06506367772817612
haplak,0.0
haplas,0.0
haplasan,0.0
haplit,1.7965350151062012
haplitin,-2.5
haplos,1.816793441772461
haplot,0.0
haplus,-2.3404579162597656
haplusin,1.8182026147842407
haplut,0.0
hapluy,0.0
haplà,-3.25
haplù,-2.5
hapnig,1.8274177312850952
hapniyum,0.0
hapnut,0.0
hapo,-1.8055461645126343
hapon,0.038330644369125366
hapones,0.0
haponesa,0.08068395406007767
hapsay,2.5944814682006836
hapsay jun pino og pamatasan,2.5
hapslip,0.0
hapsà,0.0
hapuhap,0.0
hapuin,-3.25
hapun,0.0
hapunan,0.047418203204870224
hapunghapo,-2.5
hapus,3.25
"hapuy, hápuy",0.0
hapuyhápuy,0.0
hapyod,0.0
hapyoron,0.0
hapyud,0.0
hapà,0.0
hapíhip,-2.5
hapù,-2.5
hapúhap,-3.25
hapúlas,-2.5
hara,-0.044191647320985794
harabharab,-2.5
harag,-3.25
haragan,0.0
harakiri,-1.8570774793624878
harana,0.0
haranahan,0.0
haranahin,0.0
harang,-1.839888334274292
harang (ang tainga),0.0
harang na bato,0.0
harangan,0.0
harangin,0.0
harap,0.0
harapan,0.034311696887016296
harapin,-1.9113582372665405
harasharas,-2.5
haraw,3.25
haraya,-1.7405178546905518
harayain,0.0
harayháray,0.0
harbas,0.0
hardin,2.4632456302642822
hardinera,0.0
hardln,0.0
hardul,0.0
hardwer,0.0
hardwir,0.0
hari,-0.057579196989536285
harianon,1.8034844398498535
hariharian,-2.5
harina,-0.09127569943666458
harinahin,-2.5
harinanga,0.0
harinawa,0.04367494583129883
harmonyum,0.0
haro,0.0
harok,0.0
haros,2.5
haros manulti,2.5
harot,-1.804333209991455
harsi,0.0
harsiya,2.5
harug,2.5
haruhas,0.0
haruhay,1.9163763523101807
harun,0.0
harus,-3.25
haruyháruy,2.5
harábi,0.0
harána,0.0
harína,0.0
haríning,0.0
harúhay,2.5
hasa,2.402564287185669
hasaan,0.0
hasag,-2.5
hasahasa,0.0
hasang,-2.144033193588257
hasangbato,0.0
hasap,-2.5
hasapin,-2.5
hashas,-3.25
hashasan,0.0
hasik,0.0
hasikan,0.0
hasindíru,0.0
hasinto,-0.03823276236653328
haskan,-2.5
haslag,2.5
haslir,-3.25
haslù,-3.25
hasmag,-2.5
hasmin,0.0
haso,0.0
hasol,-2.2564096450805664
haspe,0.046184197068214417
haspi,0.0
hasta,-2.448798656463623
hastilan,0.0
hasug,0.0
hasuk,-3.25
haswà,-2.5
hasyinda,0.0
hasàhásà,0.0
hasù,0.0
hat kík,0.0
hataas,2.091171979904175
hataas nga punoan,2.5
hataas pa,0.0
hatag,0.09494603425264359
hatag disgusto,-2.5
hatag gahom,0.0
hatag hilabihang tambal,0.0
hatag katahuran,0.0
hatagan,0.07305368781089783
hatagan og gahom,0.0
hatagi,0.033315736800432205
hatak,0.036861538887023926
hatakin,-1.6896241903305054
hataw,0.0
hatawin,0.0
hatay,-1.7851088047027588
hatdug,2.5
hati,0.0
hatian,0.04596048593521118
hatid,0.0
hatiddumapit,-2.5
hatiin,0.0
hatimbilang,0.0506662055850029
hatimbilog,0.038058169186115265
hatimbulog,0.0
hatingbilang,0.0
hatingdaigdig,0.0
hatinggabi,-0.03158626705408096
hatinggabihin,2.5
hatingglobo,0.0
hatinig,0.0
hatinigdiglap,0.0
hatiran,0.04764214903116226
hatirangkarera,0.0
hatiwad,0.0
hatod,0.0
hatodkawat,0.0
hatodsulti,0.0
hatol,0.0
hatol ng hurado,0.0
hatsa,-2.5
hatsi,0.0
hatsing,-0.05237871780991554
hatsing nang hatsing,0.0
hatsit,3.25
hatsuy,0.0
hatud,-3.25
hatulan,0.0
hatà,2.5
hatùhatù,-2.5
haud,-2.5
haula,-0.03284547105431557
haum,1.8895363807678223
hawa,-2.0933971405029297
hawahan,-2.079893112182617
hawahawa,-2.5
hawai,0.0
hawak,-0.09146386384963989
hawakan,0.0
hawakhawak,0.0
hawakhawkan,0.0
hawan,1.9080281257629395
hawanan,1.9207464456558228
hawandulaanan,0.0
hawang,-2.5
hawanin,1.8362385034561157
hawanlungsod,0.0
hawas,-3.25
haway,-2.6322154998779297
hawhaw,0.0
hawhawan,0.0
hawi,0.0
hawid,0.0
"hawid, háwid",2.5
hawig,2.5885753631591797
hawiganghel,2.5
hawiin,0.0
hawili,0.0
"hawin, háwin",-3.25
hawiranan,0.0
hawla,0.0
hawlas,-2.5
hawlut,0.0
hawod,1.970353126525879
hawod og salabutan,2.5
hawong,0.0
hawot,0.0
hawsir,0.0
hawu,0.0
hawud,2.5
hawughug,0.0
hawulháwul,2.5
hawus,-2.5
hawuy,-2.5
hawà,-2.5
hawáyan,2.5
hawáyà,0.0
haya,-2.3267621994018555
hayaan,-1.8307280540466309
hayaan sa patay,0.0
hayabhayab,-2.5
hayad,-2.5
hayag,-2.7721595764160156
hayag na,0.0
hayag na lihim,0.0
hayag sa adlaw,0.0
hayag sa bulan,0.0
hayagan,2.3594298362731934
hayaghag,0.0
hayahay,2.5
hayalay,2.5
hayan,-0.09400313347578049
hayang,-3.25
hayap,0.0
hayblad,-2.5
haybrid,0.0
haybul,2.5
haybuy,0.0
haydrodaynamiko,0.0
haydroestatiks,0.0
haydrohen,0.0
haydroliks,0.0
haydropobya,0.0
"haydyam, haydyamp",0.0
haygrometro,0.0
hayhat,-2.5
hayhay,-3.25
hayhayan,0.0
hayhil,0.0
hayin,0.059737272560596466
hayina,0.0
haying kapnayan,0.0
hayiskul,0.0
haykap,-2.5
haykapanayanon,0.0
haykapnaayan,0.0
haykapnayan,0.0
haykapnayin,0.0
haylu,3.25
haynayan,0.0
haynayanin,0.0
haynayanon,0.0
haynayin,0.0
hayo!,0.0
hayok,-1.7629899978637695
hayon,0.0
hayop,0.0
hayop na dalawa ang paa,0.0
hayop na maninila,0.0
hayop na may supot sa tiyan,0.0
hayop na pantrabaho,-2.5
hayop na pasusuhin,0.0
hayop na sisilain,0.0
hayopan,0.0
hayopgubat,0.0
haypay,0.0
hayuhay,0.0
hayuma,0.0
hayumahin,0.0
hayun,0.0
"hayun, háyun",-2.5
hayung,3.25
hayupan,0.0
haywi,0.0
haywis,0.0
hayà,0.0
hayáhay,3.25
he!,0.0
hebilya,-2.5
hedkuwarters,0.0
hedkwarters,0.0
hekan!,-2.5
heko,-2.5
hektarea,0.0
helatina,0.0
hele,0.0
helehele,-2.5
helikopter,0.0
helmet,-0.04537023603916168
helo,0.0
helyum,0.0
hematites,0.0
hemelo,0.0
heneral,0.0
heneralisimo,0.0
henerasyon,0.03960062563419342
henesis,-0.036420438438653946
hentil,0.0
henyo,2.5
heoda,0.0
heograpikal,0.0
heograpiko,0.0
heograpiya,0.0
heokimika,0.0
heologo,-0.04025997593998909
heolohikong guhittagpuan,0.0
heolohiya,0.0
heolohiyang pampetroleo,0.0
heolohiyang pangkabuhayan,0.0
heolohiyang pangkasaysayan,0.0
heolohiyang pisiko,0.0
heometriya,0.0
heomorpolohiya,0.0
heopisika,-0.03531981259584427
heotermal,0.05585084855556488
hep,0.0
hep!,-2.5
hepe,0.0
heranyo,0.0
herarkia,0.0
herbiborus,0.0
heringgilya,0.0
hermanyum,0.0
hero,0.0
heroglipiko,0.0
hersisyo,0.0
hersisyuhin,0.0
heruhan,0.0
hesus,0.0
hesuskristo,0.0
heswita,-0.032084908336400986
heto!,0.0
hey!,0.0
hi,-1.9885241985321045
hi hi,0.0
"hi!, hi!",0.0
hi(→),-2.5
"hi, hì",0.0
hian(→),-2.5
hiatol uyon,0.0
hiay,-2.5
hibabuyna,0.0
hibalag,0.0
hibalan,0.0
hibalo,0.0
hibalu,0.0
hibang,-1.9528521299362183
hibang na hibang,-2.5
hibangkaagan,0.0
hibangkaágan,0.0
hibas,-0.03642096742987633
hibat,0.0
hibatian,0.0
hibawu,0.0
hibay,-2.5
hibaybay,0.0
hibi,-1.5938808917999268
hibi dyúti,2.5
hibik,-1.6767406463623047
hibikan,0.0
hibilya,-2.5
hibiwit,0.0
hibla,0.0
hiblahan,0.0
hibo,1.653918743133545
hibok,0.0
hibubuyna,0.0
hibuin,0.0
hibulong,2.5
hibulus,-2.5
hibung,-2.5
hibuylas,0.0
hibág,0.0
hibálag,0.0
"hibì, híbì",0.0
hibìhibì,0.0
hibúlung,0.0
hidban,0.0
hidhid,-2.5
hidhid asin,-3.25
hidkwartir,0.0
hidlaw,2.5
hidlayit,0.0
hidrargirum,0.0
hidrogeno,0.0
hidwa,-1.766525387763977
hidwaan,-1.7825584411621094
higa,-1.6898167133331299
higaan,-1.7695739269256592
higab,-2.5
higad,-2.5
higadhigaran,0.0
higal,-2.5
"higal, hígal",2.5
higala,0.0
higalang,1.9612586498260498
higante,1.799215316772461
higanti,-2.5
higantifbenggansa,-2.5
higantihan,0.0
higanting mananap,-2.5
higasbut,-2.5
higayon,1.9114727973937988
higayun,0.0
higda,-2.5
higdaan,0.0
higdaan sa bata,0.0
higdaanan,-0.10689234733581543
higdulan,0.0
higdulin,0.0
higdà,-3.25
highayin,0.0
higing,-2.4373490810394287
higit,2.198265552520752
higit ang pagkakagusto,0.0
higit na kakaunti,0.0
higit na maliit,0.0
higit na mataas,0.0
higit pa,0.0
higit sa,2.5
higit sa lahat,0.0
higitin,1.9824752807617188
higkù,-3.25
higlikas,0.0
higliknayan,0.0
higmuyù,0.0
hignaw,3.25
higop,0.04006369411945343
higot,-0.11938119679689407
higot sa laang,0.0
higpit,-2.354332208633423
higpitan,0.0
higpitin,0.039892710745334625
higpuno,0.0625007227063179
higpunong lakas,0.0
higpunuan bansa,0.0
higsipnayan,0.0
higtan,1.8245612382888794
higup,-2.5
higupan,0.0
higupin,0.0
"higus, hígus",-2.5
higut,3.25
higwaus,-2.5
higála,2.5
"higálam, higám",0.0
hihigan,0.0
hihimanhiman,0.0
hihin,3.25
hihip,-2.3739724159240723
hihipan,0.0
hihúba,0.0
hiilhan,0.0
hik,0.0
hika,-0.09714217483997345
hikab,-1.747961163520813
hikabhikab,2.5
hikadhikad,0.0
hikahos,-1.9154876470565796
hikain,-2.189788341522217
hikan!,0.0
hikap,0.0
hikapa,0.0
hikat,-2.5
hikaw,-0.03934207931160927
hikawan,-2.5
hikawhikawan,-2.5
hikayat,0.03396089747548103
hikayatin,2.364664077758789
hikbi,-1.7540810108184814
hikdat,-2.5
hikit,0.0
hiklad,0.0
hiklas,0.0
hiklat,0.0
hiklatin,0.0
"hiklin, hikling",-3.25
hiklùhiklù,-2.5
"hiknat, hiknit",-3.25
hikog,-2.5
hikot,0.0
hiktarya,0.0
hiktin,-2.5
hiktin og hunahuna kun pangisip,0.0
hikut,0.0
hikutar,2.5
hikuy,0.0
hikwat,0.0
hikyad,0.0
hikìhíkì,0.0
hikùhíkù,-2.5
hila,1.6882054805755615
hilab,-0.10447583347558975
"hilab, hílab",3.25
hilabihan,2.2768311500549316
hilabo,0.0
hilabot,-2.5
hilabut,0.0
hilabwan,0.0
hilaga,0.0
hilagang balniing taluktok,0.0
hilagangkanluran,0.0
hilagangsilangan,0.0
hilagpos,-1.821429967880249
hilagyo,2.268117904663086
hilahid,-2.5
hilahil,-1.9622530937194824
hilahin,-1.807354211807251
hilahiran,-2.5
hilahod,-1.825252890586853
hilak,-2.016605854034424
hilakbot,-2.0470595359802246
hilako,-2.5
hilalagyo,3.25
hilam,2.5
hilamhilam,-2.5
hilamon,2.5
hilamos,0.0
hilamosanan,0.0
hilamun,-3.25
hilamus,-2.5
hilamusan,0.0
hilanat,-2.0934438705444336
hilang,-2.5
hilangyud,0.0
hilant,-2.5
hilantad,-2.5
hilas,-1.943704605102539
hilasan,-2.5
hilat,0.0
hilata,-1.941078782081604
hilatsa,0.0
hilaw,-2.830972194671631
hilbana,0.0
hilbanahan,0.0
hilbas,0.0
hilera,0.038974329829216
hilerahan,0.0
hilhig,-2.5
hilhil,0.0
hili,1.9009721279144287
hilian,1.8957711458206177
hilig,2.029742956161499
hiligmakalupa,0.0
hilihid,-2.5
hilihud,0.0
hiliin,2.5
hilik,0.0
hilikuptir,0.0
hilimásaw,0.0
hiling,0.0
hilingan,1.8649429082870483
hilinghilingin,-2.5
hilingin,1.8404731750488281
hilis,2.4653124809265137
hilisgutan,-0.10552237927913666
hilisin,0.0
hiliskalamay,0.0
hilit,-2.387784719467163
hilmit,0.0
hilo,-2.289569854736328
hilod,-1.8787460327148438
hilom,-2.6296045780181885
hilot,0.0
hilt sintir,0.0
hilu,-3.25
hiluhin,-1.8432068824768066
hiluka,-2.5
hilumbo,0.0
hilumon,-2.5
hilungbo,0.0
hiluran,0.0
hilurin,1.8602555990219116
hilus,3.25
hilutin,-0.056404899805784225
hiluy,0.0
hilwas,-2.5
hiláda,-3.25
hilánat,-2.5
hilíbis,0.0
hilíra,0.0
hilú,0.0
himagas,0.0
himagsik,-1.8358755111694336
himagsikan,-1.706512451171875
himakas,0.0
himala,1.7629568576812744
himalang,-2.5
himalatyon,-1.9710077047348022
himalay,0.0
himalayin,0.0
himaling,2.5
himalingka,-3.25
himalitang,1.8607163429260254
himan,2.5600039958953857
himan(→),0.0
himangnù,0.0
himangud,-2.5
himanhíman,0.0
himanting,0.041238248348236084
himas,1.8582837581634521
himashimasin,0.0
himasin,0.033245980739593506
himasmas,0.0
himasok,-1.9402234554290771
himat,-2.5
himatay,-2.0831804275512695
himatayin,-1.8857377767562866
himatayon,0.0
himatikdan,0.0
himaton,-1.882193684577942
himatong,-1.9196683168411255
himatyon,-2.1100692749023438
himay,1.8609009981155396
himaya,1.899890422821045
himayin,0.0
himaymay,1.670769214630127
himbalangay,-2.5
himbangkaágan,0.0
himbay,-2.5
himbing,0.0
himbis,-0.13707131147384644
himbubuli,0.0
himbubuyog,-0.040216121822595596
himbà,0.0
himelo,0.0
himi,-2.5
himidyà,-2.5
himig,0.04701278358697891
himili,0.0
himisik,0.0
himiste,0.0
himlay,-1.7181956768035889
himlayan,-1.7485628128051758
himnasyo,0.0
himno,0.0
himnu,0.0
himo,-0.0883583128452301
himod,0.043158408254384995
himog kopya,0.0
himok,0.0
himpak,-3.25
himpapalis,0.0
himpapawid,0.0
himpil,0.0
himpilan,0.0
himpilan ng eruplano,0.0
himpit,-0.07360729575157166
himpit na parirami,2.5
himpus,3.25
himsog,1.9689385890960693
himsug,2.5
himtang,0.0
himughat,0.0
himugsù,-3.25
himukas,0.0
himukin,1.8824677467346191
himuko,0.0
himukto,-2.5
himul,0.0
himulag,0.0
himulmol,0.0
himulmulan,0.0
himulmulin,0.0
himulálung,3.25
himuláut,-2.5
himungaan,0.0
himungsíyù,-2.5
himungà,0.0
himungáwung,0.0
himungáyà,-2.5
himuntod,2.5
himuon,-0.08596229553222656
himuong pari,0.0
himuong santo,0.0
himuran,0.0
himurids,0.0
himurin,0.03444863110780716
himus,2.5
himutangan,0.0
himuti,0.0
himutok,-1.9363641738891602
himutuk,0.0
himutákal,0.0
himuylas,0.0
himábaw,0.0
himámat,2.5
himásaw,0.0
himáyà,3.25
himì,-2.5
himílu,0.0
himúlus,0.0
hin,-2.621945858001709
hin.,0.0
hina,-1.8192479610443115
hinaan,-1.839982509613037
hinabahaba,0.0
hinabang,1.903531789779663
"hinabdus, hinablus",0.0
hinablon,0.0
hinabo,0.0
hinabol,0.0
hinabù,0.0
hinagap,0.0
hinagapin,0.0
hinagdang yuta,0.0
hinagdung,0.0
hinagiban,1.8695611953735352
hinagpis,-1.921950340270996
hinahangaan,2.014052629470825
hinahangad,0.04813595488667488
hinaharap,0.0
hinahon,0.0
hinahunin,2.5
hinaing,1.7382264137268066
hinakdal,-1.8548518419265747
hinakot,-1.7840569019317627
hinala,-1.816219687461853
hinalahaban,2.5
hinalain,-1.9964908361434937
"hinalam, hinálam",0.0
hinalaw,-1.7410888671875
hinali,-2.5
hinam,2.5
hinamad,0.0
hinambog,-2.5
hinamis,0.0
hinampo,-1.9236316680908203
hinan(→),0.0
hinanakit,-2.0001184940338135
hinanali,-2.162637233734131
hinanay,0.0
hinanduraw,2.5
hinang,0.03289983421564102
hinangan,0.0
hinangiban,0.0
hinangin,0.0
hinangkan,0.0
hinanok,0.0
hinapak,0.0
hinapos,-0.03475068509578705
hinas,0.0
hinatag,0.0
hinatagag kabilin,0.0
hinaw,-2.5
hinawa,1.9664955139160156
hinawan,0.0
hinawnaw,0.0
hinay,-2.281423807144165
hinay og salabutan,0.0
hinay og tuhod,0.0
hinayak,-2.5
hinayan,-2.5
hinayang,-1.835789680480957
hinayang dagan,0.0
hinayhay,0.0
hinayhinay,-2.2363972663879395
hinayon,2.5
hinayun,0.0
hindang,0.0
hindi,0.0
hindi alam,0.0
hindi banal,-2.5
hindi disidido,-2.5
hindi gawi,-2.5
hindi gusot,2.5
hindi handa,-2.5
hindi hiyang,-2.5
hindi iisipin,-2.5
hindi inaasahan,0.0
hindi iniintindi,-3.25
hindi kailanman,0.0
hindi kamukha,0.0
hindi kapanipaniwala,2.5
hindi kaya,-2.5
hindi kaya ng ulo,-2.5
hindi kilala,0.0
hindi maaari,0.0
hindi maaaring makita,-2.5
hindi maano,2.5
hindi mahusay,-2.5
hindi maipahayag,0.0
hindi makahinga,-2.5
hindi makasagot,-2.5
hindi makasalo ng bola,-2.5
hindi makasarili,2.5
hindi makasiya,-2.5
hindi malinis,-2.5
hindi malusog,-2.5
hindi mamagkano,0.0
hindi mapadumi,0.0
hindi mapagkakasundo,-3.25
hindi mapanganib,-2.5
hindi mapansin,-3.25
hindi mapapasok,0.0
hindi masabi,-2.5
hindi masasabi,-2.5
hindi masaya,-2.5
hindi masiyahan,-2.5
hindi masusunog,0.0
hindi matapang,-2.5
hindi matunawan,0.0
hindi mumunti,0.0
hindi na,0.0
hindi na mapagagaling,0.0
hindi nababago,0.0
hindi nababahala,0.0
hindi nagbabago,0.0
hindi nagbabawa,-2.5
hindi nagkakalamangan|,0.0
hindi nagpapautang,0.0
hindi nahayag,0.0
hindi nakatatawagpansin,0.0
hindi naman,-2.5
hindi nasaktan,-2.5
hindi natitiyak,0.0
hindi natutunaw,0.0
hindi ninenerbiyos,2.5
hindi pa lutas,0.0
hindi pa natatagalan,0.0
hindi pabagubago,2.5
hindi paggamit,-2.5
hindi pagkadumi,0.0
hindi pagkakapareho,-2.5
hindi panahon,0.0
hindi sanay,-2.5
hindi sigurado,-2.5
hindi tumutol,-2.5
hindian,0.0
hindik,3.25
hindinghindi,0.0
hindu,0.0
hindà,0.0
hinebra,0.0
hinete,0.0
hing kanap,0.0
hinga,0.0
hingadye,2.5
hingahan,0.0
hingahinga,-2.5
hingak,0.0
hingal,-2.5
hingalan,0.0
hingalhingal,0.0
hingalo,-1.9147017002105713
hingan,0.0
hingan(→),0.0
hingaon,0.0
hingaphingap,-2.5
hingaping pagdayeg,2.5
hingasing,-2.5
hingatag,0.0
hingawat,0.0
hingaway,-2.5
hingbangkaágan,0.0
hingbangon,0.0
hingbis,0.0
hinggil kay,0.0
hinggil sa,0.0
hingi,0.040596235543489456
hingian,0.0
hingilin,-2.5
hingin,-1.7454499006271362
hinging pautos,0.0
hinging sapili tan,0.0
hingiting,0.0
hingkod,-2.1448769569396973
hingkud,2.5
hinglayas,-2.5
hinglit,2.5
hinglù,2.5
hingo,0.0
hingos,0.0
hingoshingos,0.0
hingpit,-2.2897207736968994
hingsandig siya sa haligi,0.0
hingsayran,-0.061797864735126495
hingtungdan,-1.9776510000228882
hinguko,0.0
hingukuhan,0.0
hingushingus,0.0
hingutan,0.0
hingutas,-2.5
hinguto,0.0
hingutuhan,0.0
hinguy,0.0
hingári,-2.5
"hingáwa, hingáwà",-2.5
hingì,-2.5
hingílin,3.25
hinhin,2.5
hinibra,0.0
hinigayon,-2.5
hinigugma,1.949390172958374
hinihingi,0.0
hinihingi ng regulasyon,0.0
hinihirang,0.0
hinikalimtan,0.0
hinikawan,-2.5
hiniklat,0.0
hiniksik,0.0
hiniksikan,0.0
hinimong alaot,-2.5
hininangop,2.5
hininga,-0.03209926560521126
hininginlan,-2.5
hininlo,0.0
hiniral,0.0
hiniram,0.0
hinirang,0.03436598181724548
hiniru,0.0
hiniusa,-0.06029969081282616
hiniwang karne,0.0
hiniwang unod sa baka,0.0
hiniya,0.0
hinlalaki,0.0
hinlalato,0.0
hinlalay,0.0
hinlas,2.5
hinlawan,0.0
hinlit,0.0
hinlo,1.9580981731414795
hinlog,0.0
hinlù,0.0
hinog,1.8801909685134888
hintay,-2.5
hintayan,0.0
hintayin,0.0
hintil,0.0
hinto,1.7850130796432495
hintuan,0.0
hintulhintul,-2.5
hintutubi,0.0
hintuturo,0.0
hinuboan,-2.5
hinug,-3.25
hinugpong,0.0
hinugu,0.0
hinuha,-1.7910797595977783
hinuhain,0.0
hinukhan,0.0
hinukhin,0.0
hinuklug,2.5
hinuko,0.0
hinukod,0.0
hinuktok,0.0
hinuktuk,0.0
hinukuhan,0.0
hinukuhin,0.0
hinulad,0.0
hinulagway,0.0
hinulaman,-0.11603087931871414
hinulgaan,-2.5
hinuli,0.0
hinulihan,0.0
hinulma,0.06153705716133118
hinulsol,0.0
hinulsul,0.0
hinulti,0.0
hinultul,0.0
"hinulung, hinúlung",3.25
hinumdom,0.0
hinumdon,0.0
hinumdum,0.0
hinumdumi,-0.10199255496263504
hinundanon,2.5
hinungaw,0.0
hinungdan,-2.1702373027801514
hinungdan sa iyang kamatayon,-2.5
hinungdanon,2.041538715362549
hinunúa,-2.5
hinuon,-0.09941604733467102
hinurno,0.0
hinuway,-2.5
hinuyohoy,3.25
hinyango,0.0
hinyayango,-1.8008038997650146
hinyu,2.5
hinánib,0.0
hinánuk,0.0
hinásà,2.5
hiníti,0.0
hinù,-3.25
hinúgan,0.0
hinúgay,2.5
hinúgun,3.25
hinúun,3.25
hip,-2.5
hipa,0.0
hipag,0.0
hipak,-2.5
hipan,-1.6853399276733398
hipanhipan,0.0
hiphip,2.233922243118286
hipig,0.0
hipik,-2.5
hiplig,0.0
hiplos,-2.5
hiplus,0.0
hiplut,0.0
hiplì,2.5
hipno,0.0
hipnosis,-0.05279357358813286
hipnotisahan,0.0
hipnotismo,0.0
hipnotismohan,0.0
hipnotismuhin,0.0
hipnuan,2.5
hipnù,0.0
hipo,0.0
hipokondriya,0.0
hipokondriyak,0.0
hipokrita,-2.5
hipon,0.0
hipongalat,0.0
hipongilog,0.0
hipsut,0.0
hipuan,1.639172911643982
hipuin,0.0
hiput,0.0
hipálag,0.0
hipì,-2.5
hipíhip,0.0
hira,-1.8848680257797241
hirag,2.5
hiram,0.0
hiraman,0.0
hiramin,0.0
"hiraminta, hiramintas, hiramyinta, hiramyintas",2.5
hirang,0.06902048736810684
hirangan,0.0
hirangin,0.04558528959751129
hirap,-2.1340606212615967
hirapan,-1.9008433818817139
hirapin,0.0
hirasol,0.043770864605903625
hirat,0.0
hirati,0.033566076308488846
hiratihin,0.0
hiraya,-1.7515414953231812
hirbabuyna,0.0
hirbubuyna,0.0
hirbularyu,0.0
hirdu,-2.5
hirig,3.25
hirin,0.0
hiringga,0.0
hiringgilya,0.0
hiringgíru,0.0
hiringhiring,0.0
hiris,0.0
hirman,0.0
hirniya,0.0
hiro,0.0
hiro postal,0.0
hirpin,-2.5
hirsáyans,0.0
hirushirus,-2.5
hiráda,-3.25
hisgot,-0.05915791168808937
hisgothisgot,0.0
hisgut,0.0
hisgutan,-0.1288897693157196
hisi,0.0
hislut,-2.5
hiso,0.0
hisong,0.0
histerismo,-2.5
historya,0.0
hisuan,0.0
hisukristu,0.0
hisus,2.5
hisusmaryusip,2.5
"hiswíta, hiswítas",0.0
hisà,0.0
hisúpu,0.0
hit,2.4077320098876953
hita,0.0
hitabo,-0.05945860221982002
hitabù,0.0
hitad,-1.740723729133606
hitaganan,0.0
hitakos,0.0
hital,0.0
hitana,0.0
hitanmis,-2.5
hitano,0.0
hitanran,0.0
hithit,0.0
hithitin,-2.4549760818481445
hitik,0.0
hiting,-2.5
hitit,-0.03350507467985153
hititin,-2.411393642425537
hito,0.0
hitsas,0.0
hitso,0.0
hitsu,-2.5
hitsura,-0.09421731531620026
hitsúra,-2.5
hituboy,0.0
hitudhítud,-2.5
hiugat,0.0
hiusa,-0.09662824869155884
hiwa,-2.946497678756714
hiwaan,0.0
hiwaang panit,0.0
hiwaga,-1.7245020866394043
hiwahiwa,0.0
hiwahiwain,0.0
hiwahiwalay,-1.8958725929260254
hiwain,0.0
hiwalay,0.0
hiwalayan,0.0
hiwang,0.0
hiwas,-2.5
"hiwasa, hiwasà",0.0
hiwatig,-1.8101621866226196
hiwaus,0.0
hiwi,-2.396754741668701
hiwid,-2.5
hiwis,0.0
hiwátid,0.0
hiwì,-3.25
hiya,-0.04886223375797272
hiyad,0.0
hiyain,-1.9263619184494019
hiyak,-2.5
hiyang,1.829958438873291
